batch_id,batch_order,priority,priority_score,review_row,review_decision,review_decision_options,review_action,review_instruction,review_notes,reviewed_by,submission_url_override,canonical_name,pricing,lang,classification,candidate_import_recommendation,url,domain,occurrence_count,source_files,source_locations,registry_target_ids,registry_submit_urls
p2-recheck-004,113,P2,26,356,reject_not_directory,approved | reject_not_directory | reject_not_submit | reject_paid | reject_auth_required,verify_directory_fit_before_any_approval,verify_directory_fit_before_approval,"drafted from read-only evidence suggestion; confidence: high; URL path (/2014/11/the-stoneware-pottery-shop-in-cagayan.html) looks like a source article, profile, forum, comment, or issue page; evidence: payment/pricing signal found; CAPTCHA signal found; 2 form(s), 6 input/select/textarea fields; submit/add/list/publish button text signal found; directory/listing marketplace text signal found",read_only_evidence,,manilashopper.com,unknown,unknown,missing_domain,needs_manual_review,https://www.manilashopper.com/2014/11/the-stoneware-pottery-shop-in-cagayan.html,manilashopper.com,1,resources/backlink-resources.json,resources/backlink-resources.json:356,,
p2-recheck-004,124,P2,26,381,reject_not_directory,approved | reject_not_directory | reject_not_submit | reject_paid | reject_auth_required,verify_directory_fit_before_any_approval,verify_directory_fit_before_approval,"drafted from read-only evidence suggestion; confidence: high; URL path (/2024/12/historia-temu.html) looks like a source article, profile, forum, comment, or issue page; evidence: payment/pricing signal found; CAPTCHA signal found; 1 form(s), 1 input/select/textarea fields; submit/add/list/publish button text signal found; directory/listing marketplace text signal found",read_only_evidence,,negociosyemprendimiento.org,unknown,unknown,missing_domain,needs_manual_review,https://www.negociosyemprendimiento.org/2024/12/historia-temu.html?m=0,negociosyemprendimiento.org,1,resources/backlink-resources.json,resources/backlink-resources.json:2138,,
p2-recheck-004,125,P2,26,383,reject_not_directory,approved | reject_not_directory | reject_not_submit | reject_paid | reject_auth_required,verify_directory_fit_before_any_approval,verify_directory_fit_before_approval,"drafted from read-only evidence suggestion; confidence: high; URL path (/searchuser_full.php) looks like a source article, profile, forum, comment, or issue page; evidence: Cloudflare/human verification signal found; 17 form(s), 44 input/select/textarea fields; submit/add/list/publish button text signal found",read_only_evidence,,netboard.hu,unknown,unknown,missing_domain,needs_manual_review,https://www.netboard.hu/searchuser_full.php?id=139760,netboard.hu,1,resources/backlink-resources.json,resources/backlink-resources.json:609,,
p2-recheck-004,126,P2,26,389,reject_not_directory,approved | reject_not_directory | reject_not_submit | reject_paid | reject_auth_required,verify_directory_fit_before_any_approval,verify_directory_fit_before_approval,"drafted from read-only evidence suggestion; confidence: high; URL path (/forums/index.php) looks like a source article, profile, forum, comment, or issue page; evidence: login/register signal found; CAPTCHA signal found; 3 form(s), 14 input/select/textarea fields; submit/add/list/publish button text signal found; directory/listing marketplace text signal found",read_only_evidence,,nintendoworldreport.com,unknown,unknown,missing_domain,needs_manual_review,https://www.nintendoworldreport.com/forums/index.php?action=profile%3Bu%3D56540,nintendoworldreport.com,1,resources/backlink-resources.json,resources/backlink-resources.json:554,,
p2-recheck-004,127,P2,26,398,reject_not_directory,approved | reject_not_directory | reject_not_submit | reject_paid | reject_auth_required,verify_directory_fit_before_any_approval,verify_directory_fit_before_approval,"drafted from read-only evidence suggestion; confidence: high; URL path (/2024/01/5-reasons-why-teaching-grammar-is-still-important.html) looks like a source article, profile, forum, comment, or issue page; evidence: payment/pricing signal found; login/register signal found; CAPTCHA signal found; 4 form(s), 18 input/select/textarea fields; submit/add/list/publish button text signal found; directory/listing marketplace text signal found",read_only_evidence,,notsowimpyteacher.com,unknown,unknown,missing_domain,needs_manual_review,https://notsowimpyteacher.com/2024/01/5-reasons-why-teaching-grammar-is-still-important.html,notsowimpyteacher.com,1,resources/backlink-resources.json,resources/backlink-resources.json:1324,,
p2-recheck-004,128,P2,26,400,reject_not_directory,approved | reject_not_directory | reject_not_submit | reject_paid | reject_auth_required,verify_directory_fit_before_any_approval,verify_directory_fit_before_approval,"drafted from read-only evidence suggestion; confidence: high; URL path (/2017/06/08/cherry-negroni) looks like a source article, profile, forum, comment, or issue page; evidence: payment/pricing signal found; login/register signal found; CAPTCHA signal found; Cloudflare/human verification signal found; 6 form(s), 24 input/select/textarea fields; submit/add/list/publish button text signal found; directory/listing marketplace text signal found",read_only_evidence,,onesweetmess.com,unknown,unknown,missing_domain,needs_manual_review,https://www.onesweetmess.com/2017/06/08/cherry-negroni,onesweetmess.com,1,resources/backlink-resources.json,resources/backlink-resources.json:1071,,
p2-recheck-004,129,P2,26,408,reject_auth_required,approved | reject_not_directory | reject_not_submit | reject_paid | reject_auth_required,verify_directory_fit_before_any_approval,verify_directory_fit_before_approval,drafted from read-only evidence suggestion; confidence: high; CAPTCHA or Cloudflare/human-verification signal found; evidence: CAPTCHA signal found; Cloudflare/human verification signal found; HTTP 403,read_only_evidence,,paleorunningmomma.com,unknown,unknown,missing_domain,needs_manual_review,https://www.paleorunningmomma.com/garlic-tuscan-shrimp-paleo-whole30,paleorunningmomma.com,1,resources/backlink-resources.json,resources/backlink-resources.json:1203,,
p2-recheck-004,130,P2,26,409,,approved | reject_not_directory | reject_not_submit | reject_paid | reject_auth_required,verify_directory_fit_before_any_approval,verify_directory_fit_before_approval,,,,papertraildesign.com,unknown,unknown,missing_domain,needs_manual_review,https://www.papertraildesign.com/football-water-bottle-labels-free-printable,papertraildesign.com,1,resources/backlink-resources.json,resources/backlink-resources.json:1797,,
p2-recheck-004,131,P2,26,410,reject_not_directory,approved | reject_not_directory | reject_not_submit | reject_paid | reject_auth_required,verify_directory_fit_before_any_approval,verify_directory_fit_before_approval,"drafted from read-only evidence suggestion; confidence: high; URL path (/profiles/albaucb/groups) looks like a source article, profile, forum, comment, or issue page; evidence: OAuth signal found; CAPTCHA signal found; 4 form(s), 10 input/select/textarea fields; submit/add/list/publish button text signal found",read_only_evidence,,participacion.puertodelrosario.org,unknown,unknown,missing_domain,needs_manual_review,https://participacion.puertodelrosario.org/profiles/albaucb/groups,participacion.puertodelrosario.org,1,resources/backlink-resources.json,resources/backlink-resources.json:642,,
p2-recheck-004,132,P2,26,412,,approved | reject_not_directory | reject_not_submit | reject_paid | reject_auth_required,verify_directory_fit_before_any_approval,verify_directory_fit_before_approval,,,,patisserie-okumoto.com,unknown,unknown,missing_domain,needs_manual_review,https://www.patisserie-okumoto.com/hpgen/HPB/entries/1.html?https%3A%2F%2Ffuhrerschein-eu.com%2F=,patisserie-okumoto.com,1,resources/backlink-resources.json,resources/backlink-resources.json:2402,,
p2-recheck-004,133,P2,26,417,reject_not_directory,approved | reject_not_directory | reject_not_submit | reject_paid | reject_auth_required,verify_directory_fit_before_any_approval,verify_directory_fit_before_approval,"drafted from read-only evidence suggestion; confidence: high; URL path (/news/us/2020/03/27/trump-pulls-trigger-on-defense-production-act-to-require-gm-to-make-ventilators) looks like a source article, profile, forum, comment, or issue page; evidence: payment/pricing signal found; login/register signal found; CAPTCHA signal found; Cloudflare/human verification signal found; 3 form(s), 19 input/select/textarea fields; submit/add/list/publish button text signal found; directory/listing marketplace text signal found",read_only_evidence,,peoplespunditdaily.com,unknown,unknown,missing_domain,needs_manual_review,https://www.peoplespunditdaily.com/news/us/2020/03/27/trump-pulls-trigger-on-defense-production-act-to-require-gm-to-make-ventilators,peoplespunditdaily.com,1,resources/backlink-resources.json,resources/backlink-resources.json:1170,,
p2-recheck-004,134,P2,26,418,,approved | reject_not_directory | reject_not_submit | reject_paid | reject_auth_required,verify_directory_fit_before_any_approval,verify_directory_fit_before_approval,,,,pharmahub.org,unknown,unknown,missing_domain,needs_manual_review,https://pharmahub.org/kb/registration/login2,pharmahub.org,1,resources/backlink-resources.json,resources/backlink-resources.json:444,,
p2-recheck-004,135,P2,26,419,,approved | reject_not_directory | reject_not_submit | reject_paid | reject_auth_required,verify_directory_fit_before_any_approval,verify_directory_fit_before_approval,,,,pinkcaddytravelogue.com,unknown,unknown,missing_domain,needs_manual_review,https://www.pinkcaddytravelogue.com/7-day-iceland-itinerary,pinkcaddytravelogue.com,1,resources/backlink-resources.json,resources/backlink-resources.json:1412,,
p2-recheck-004,136,P2,26,422,reject_auth_required,approved | reject_not_directory | reject_not_submit | reject_paid | reject_auth_required,verify_directory_fit_before_any_approval,verify_directory_fit_before_approval,drafted from read-only evidence suggestion; confidence: high; CAPTCHA or Cloudflare/human-verification signal found; evidence: CAPTCHA signal found; Cloudflare/human verification signal found; HTTP 403,read_only_evidence,,pixel77.com,unknown,unknown,missing_domain,needs_manual_review,https://pixel77.com/fonts-for-posters,pixel77.com,1,resources/backlink-resources.json,resources/backlink-resources.json:2160,,
p2-recheck-004,137,P2,26,423,reject_auth_required,approved | reject_not_directory | reject_not_submit | reject_paid | reject_auth_required,verify_directory_fit_before_any_approval,verify_directory_fit_before_approval,drafted from read-only evidence suggestion; confidence: high; CAPTCHA or Cloudflare/human-verification signal found; evidence: CAPTCHA signal found; Cloudflare/human verification signal found; HTTP 403,read_only_evidence,,pixel77.com,unknown,unknown,missing_domain,needs_manual_review,https://pixel77.com/typography-rules-technique,pixel77.com,1,resources/backlink-resources.json,resources/backlink-resources.json:224,,
p2-recheck-004,138,P2,26,425,reject_not_directory,approved | reject_not_directory | reject_not_submit | reject_paid | reject_auth_required,verify_directory_fit_before_any_approval,verify_directory_fit_before_approval,"drafted from read-only evidence suggestion; confidence: high; URL path (/2017/09/raleys-lilo-and-stitch-birthday-luau) looks like a source article, profile, forum, comment, or issue page; evidence: payment/pricing signal found; login/register signal found; CAPTCHA signal found; 3 form(s), 13 input/select/textarea fields; submit/add/list/publish button text signal found; directory/listing marketplace text signal found",read_only_evidence,,poppyandgrace.com,unknown,unknown,missing_domain,needs_manual_review,https://poppyandgrace.com/2017/09/raleys-lilo-and-stitch-birthday-luau,poppyandgrace.com,1,resources/backlink-resources.json,resources/backlink-resources.json:1896,,
p2-recheck-004,139,P2,26,430,reject_auth_required,approved | reject_not_directory | reject_not_submit | reject_paid | reject_auth_required,verify_directory_fit_before_any_approval,verify_directory_fit_before_approval,"drafted from read-only evidence suggestion; confidence: high; login/register or OAuth signal found; evidence: login/register signal found; CAPTCHA signal found; Cloudflare/human verification signal found; 4 form(s), 41 input/select/textarea fields; submit/add/list/publish button text signal found; directory/listing marketplace text signal found",read_only_evidence,,predictiveanalyticsworld.com,unknown,unknown,missing_domain,needs_manual_review,https://www.predictiveanalyticsworld.com/machinelearningtimes/dont-let-yourself-be-fooled-by-data-drift/13125,predictiveanalyticsworld.com,1,resources/backlink-resources.json,resources/backlink-resources.json:1995,,
p2-recheck-004,140,P2,26,431,reject_auth_required,approved | reject_not_directory | reject_not_submit | reject_paid | reject_auth_required,verify_directory_fit_before_any_approval,verify_directory_fit_before_approval,"drafted from read-only evidence suggestion; confidence: high; login/register or OAuth signal found; evidence: payment/pricing signal found; login/register signal found; CAPTCHA signal found; 1 form(s), 10 input/select/textarea fields; submit/add/list/publish button text signal found; directory/listing marketplace text signal found",read_only_evidence,,premierchess.com,unknown,unknown,missing_domain,needs_manual_review,https://premierchess.com/chess-growth/maythebestplayerwin,premierchess.com,1,resources/backlink-resources.json,resources/backlink-resources.json:1005,,
p2-recheck-004,141,P2,26,432,reject_auth_required,approved | reject_not_directory | reject_not_submit | reject_paid | reject_auth_required,verify_directory_fit_before_any_approval,verify_directory_fit_before_approval,"drafted from read-only evidence suggestion; confidence: high; login/register or OAuth signal found; evidence: payment/pricing signal found; login/register signal found; CAPTCHA signal found; 1 form(s), 10 input/select/textarea fields; submit/add/list/publish button text signal found; directory/listing marketplace text signal found",read_only_evidence,,premierchess.com,unknown,unknown,missing_domain,needs_manual_review,https://premierchess.com/uncategorized/is-chess-a-sport-an-introduction-of-chess-in-and-within-the-sports-world,premierchess.com,1,resources/backlink-resources.json,resources/backlink-resources.json:730,,
p2-recheck-004,142,P2,26,433,reject_not_directory,approved | reject_not_directory | reject_not_submit | reject_paid | reject_auth_required,verify_directory_fit_before_any_approval,verify_directory_fit_before_approval,"drafted from read-only evidence suggestion; confidence: high; URL path (/blog-vlog-pro/2018/12/14/lovely-cat) looks like a source article, profile, forum, comment, or issue page; evidence: login/register signal found; CAPTCHA signal found; 4 form(s), 14 input/select/textarea fields; submit/add/list/publish button text signal found; directory/listing marketplace text signal found",read_only_evidence,,preview.amplethemes.com,unknown,unknown,missing_domain,needs_manual_review,https://preview.amplethemes.com/blog-vlog-pro/2018/12/14/lovely-cat,preview.amplethemes.com,1,resources/backlink-resources.json,resources/backlink-resources.json:851,,
p2-recheck-004,143,P2,26,437,reject_not_directory,approved | reject_not_directory | reject_not_submit | reject_paid | reject_auth_required,verify_directory_fit_before_any_approval,verify_directory_fit_before_approval,"drafted from read-only evidence suggestion; confidence: high; URL path (/enaccion/2010/09/10/los-reportes-de-sustentabilidad) looks like a source article, profile, forum, comment, or issue page; evidence: payment/pricing signal found; login/register signal found; 1 form(s), 7 input/select/textarea fields; submit/add/list/publish button text signal found; directory/listing marketplace text signal found",read_only_evidence,,programas.cooperativa.cl,unknown,unknown,missing_domain,needs_manual_review,http://programas.cooperativa.cl/enaccion/2010/09/10/los-reportes-de-sustentabilidad,programas.cooperativa.cl,1,resources/backlink-resources.json,resources/backlink-resources.json:807,,
p2-recheck-004,144,P2,26,439,reject_auth_required,approved | reject_not_directory | reject_not_submit | reject_paid | reject_auth_required,verify_directory_fit_before_any_approval,verify_directory_fit_before_approval,"drafted from read-only evidence suggestion; confidence: high; login/register or OAuth signal found; evidence: payment/pricing signal found; login/register signal found; CAPTCHA signal found; 2 form(s), 19 input/select/textarea fields; submit/add/list/publish button text signal found; directory/listing marketplace text signal found",read_only_evidence,,proofreadanywhere.com,unknown,unknown,missing_domain,needs_manual_review,https://proofreadanywhere.com/get-paid-to-proofread,proofreadanywhere.com,1,resources/backlink-resources.json,resources/backlink-resources.json:675,,
p2-recheck-004,145,P2,26,441,reject_not_directory,approved | reject_not_directory | reject_not_submit | reject_paid | reject_auth_required,verify_directory_fit_before_any_approval,verify_directory_fit_before_approval,"drafted from read-only evidence suggestion; confidence: high; URL path (/2022/11/02/kuvitteellinen-hakaristi-pahoitti-mielen) looks like a source article, profile, forum, comment, or issue page; evidence: CAPTCHA signal found; 2 form(s), 6 input/select/textarea fields; submit/add/list/publish button text signal found",read_only_evidence,,pt-media.org,unknown,unknown,missing_domain,needs_manual_review,https://pt-media.org/2022/11/02/kuvitteellinen-hakaristi-pahoitti-mielen,pt-media.org,1,resources/backlink-resources.json,resources/backlink-resources.json:136,,
p2-recheck-004,146,P2,26,442,reject_not_directory,approved | reject_not_directory | reject_not_submit | reject_paid | reject_auth_required,verify_directory_fit_before_any_approval,verify_directory_fit_before_approval,"drafted from read-only evidence suggestion; confidence: high; URL path (/2022/01/15/the-weekend-read) looks like a source article, profile, forum, comment, or issue page; evidence: payment/pricing signal found; CAPTCHA signal found; Cloudflare/human verification signal found; 5 form(s), 33 input/select/textarea fields; submit/add/list/publish button text signal found; directory/listing marketplace text signal found",read_only_evidence,,pv-magazine.com,unknown,unknown,missing_domain,needs_manual_review,https://www.pv-magazine.com/2022/01/15/the-weekend-read,pv-magazine.com,1,resources/backlink-resources.json,resources/backlink-resources.json:1775,,
p2-recheck-004,147,P2,26,445,reject_not_directory,approved | reject_not_directory | reject_not_submit | reject_paid | reject_auth_required,verify_directory_fit_before_any_approval,verify_directory_fit_before_approval,"drafted from read-only evidence suggestion; confidence: high; URL path (/2025/04/14/donald-trump-jr-lara-trump-take-stakes-in-salem-media-group) looks like a source article, profile, forum, comment, or issue page; evidence: login/register signal found; CAPTCHA signal found; Cloudflare/human verification signal found; 5 form(s), 27 input/select/textarea fields; submit/add/list/publish button text signal found; directory/listing marketplace text signal found",read_only_evidence,,radioink.com,unknown,unknown,missing_domain,needs_manual_review,https://radioink.com/2025/04/14/donald-trump-jr-lara-trump-take-stakes-in-salem-media-group,radioink.com,1,resources/backlink-resources.json,resources/backlink-resources.json:1049,,
p2-recheck-004,148,P2,26,446,reject_not_directory,approved | reject_not_directory | reject_not_submit | reject_paid | reject_auth_required,verify_directory_fit_before_any_approval,verify_directory_fit_before_approval,"drafted from read-only evidence suggestion; confidence: high; URL path (/bhm-en/2021/02/02/a-variety-of-activities-unveiled-for-black-history-month) looks like a source article, profile, forum, comment, or issue page; evidence: fetch failed",read_only_evidence,,rcinet.ca,unknown,unknown,missing_domain,needs_manual_review,https://www.rcinet.ca/bhm-en/2021/02/02/a-variety-of-activities-unveiled-for-black-history-month,rcinet.ca,1,resources/backlink-resources.json,resources/backlink-resources.json:1984,,
p2-recheck-004,149,P2,26,447,reject_not_directory,approved | reject_not_directory | reject_not_submit | reject_paid | reject_auth_required,verify_directory_fit_before_any_approval,verify_directory_fit_before_approval,"drafted from read-only evidence suggestion; confidence: high; URL path (/rci70-en/2015/02/24/test1) looks like a source article, profile, forum, comment, or issue page; evidence: fetch failed",read_only_evidence,,rcinet.ca,unknown,unknown,missing_domain,needs_manual_review,https://www.rcinet.ca/rci70-en/2015/02/24/test1,rcinet.ca,1,resources/backlink-resources.json,resources/backlink-resources.json:1038,,
p2-recheck-004,150,P2,26,448,reject_auth_required,approved | reject_not_directory | reject_not_submit | reject_paid | reject_auth_required,verify_directory_fit_before_any_approval,verify_directory_fit_before_approval,"drafted from read-only evidence suggestion; confidence: high; login/register or OAuth signal found; evidence: login/register signal found; CAPTCHA signal found; 6 form(s), 23 input/select/textarea fields; submit/add/list/publish button text signal found; directory/listing marketplace text signal found",read_only_evidence,,reneeroaming.com,unknown,unknown,missing_domain,needs_manual_review,https://www.reneeroaming.com/kimberley-australia-luxury-expedition-cruise-seabourn,reneeroaming.com,1,resources/backlink-resources.json,resources/backlink-resources.json:1104,,
p2-recheck-004,151,P2,26,449,reject_auth_required,approved | reject_not_directory | reject_not_submit | reject_paid | reject_auth_required,verify_directory_fit_before_any_approval,verify_directory_fit_before_approval,"drafted from read-only evidence suggestion; confidence: high; login/register or OAuth signal found; evidence: login/register signal found; CAPTCHA signal found; 6 form(s), 23 input/select/textarea fields; submit/add/list/publish button text signal found; directory/listing marketplace text signal found",read_only_evidence,,reneeroaming.com,unknown,unknown,missing_domain,needs_manual_review,https://www.reneeroaming.com/mexico-city-itinerary-the-best-things-to-do-in-4-days,reneeroaming.com,1,resources/backlink-resources.json,resources/backlink-resources.json:1346,,
p2-recheck-004,152,P2,26,450,reject_auth_required,approved | reject_not_directory | reject_not_submit | reject_paid | reject_auth_required,verify_directory_fit_before_any_approval,verify_directory_fit_before_approval,"drafted from read-only evidence suggestion; confidence: high; login/register or OAuth signal found; evidence: payment/pricing signal found; login/register signal found; CAPTCHA signal found; 6 form(s), 23 input/select/textarea fields; submit/add/list/publish button text signal found; directory/listing marketplace text signal found",read_only_evidence,,reneeroaming.com,unknown,unknown,missing_domain,needs_manual_review,https://www.reneeroaming.com/new-england-fall-road-trip,reneeroaming.com,1,resources/backlink-resources.json,resources/backlink-resources.json:1016,,
p2-recheck-004,153,P2,26,451,reject_not_directory,approved | reject_not_directory | reject_not_submit | reject_paid | reject_auth_required,verify_directory_fit_before_any_approval,verify_directory_fit_before_approval,"drafted from read-only evidence suggestion; confidence: high; URL path (/2013/02/barn-card-for-sprout-tv.html) looks like a source article, profile, forum, comment, or issue page; evidence: payment/pricing signal found; CAPTCHA signal found; Cloudflare/human verification signal found; 3 form(s), 18 input/select/textarea fields; submit/add/list/publish button text signal found; directory/listing marketplace text signal found",read_only_evidence,,repeatcrafterme.com,unknown,unknown,missing_domain,needs_manual_review,https://www.repeatcrafterme.com/2013/02/barn-card-for-sprout-tv.html,repeatcrafterme.com,1,resources/backlink-resources.json,resources/backlink-resources.json:1533,,
p2-recheck-004,154,P2,26,452,reject_not_directory,approved | reject_not_directory | reject_not_submit | reject_paid | reject_auth_required,verify_directory_fit_before_any_approval,verify_directory_fit_before_approval,"drafted from read-only evidence suggestion; confidence: high; URL path (/2019/01/crochet-moss-stitch-in-a-rectangle.html) looks like a source article, profile, forum, comment, or issue page; evidence: payment/pricing signal found; login/register signal found; CAPTCHA signal found; Cloudflare/human verification signal found; 3 form(s), 18 input/select/textarea fields; submit/add/list/publish button text signal found; directory/listing marketplace text signal found",read_only_evidence,,repeatcrafterme.com,unknown,unknown,missing_domain,needs_manual_review,https://www.repeatcrafterme.com/2019/01/crochet-moss-stitch-in-a-rectangle.html,repeatcrafterme.com,1,resources/backlink-resources.json,resources/backlink-resources.json:2270,,
p2-recheck-004,155,P2,26,453,reject_not_directory,approved | reject_not_directory | reject_not_submit | reject_paid | reject_auth_required,verify_directory_fit_before_any_approval,verify_directory_fit_before_approval,"drafted from read-only evidence suggestion; confidence: high; URL path (/2019/05/crochet-avocado.html) looks like a source article, profile, forum, comment, or issue page; evidence: payment/pricing signal found; login/register signal found; CAPTCHA signal found; Cloudflare/human verification signal found; 3 form(s), 18 input/select/textarea fields; submit/add/list/publish button text signal found; directory/listing marketplace text signal found",read_only_evidence,,repeatcrafterme.com,unknown,unknown,missing_domain,needs_manual_review,https://www.repeatcrafterme.com/2019/05/crochet-avocado.html,repeatcrafterme.com,1,resources/backlink-resources.json,resources/backlink-resources.json:2072,,
