batch_id,batch_order,priority,priority_score,review_row,review_decision,review_decision_options,review_action,review_instruction,review_notes,reviewed_by,submission_url_override,canonical_name,pricing,lang,classification,candidate_import_recommendation,url,domain,occurrence_count,source_files,source_locations,registry_target_ids,registry_submit_urls,discovery_sources,discovery_source_types,discovery_source_urls,discovery_titles,discovery_platform_types,discovery_methods,discovery_relevance_max,discovery_relevance_values,discovery_pricing_signals,discovery_lang_signals,discovery_queries,discovery_discovered_rounds,discovery_discovered_ats,discovery_notes,discovery_signal_score,discovery_review_hint,discovery_review_flags
p0-browser-003,11,P0,187,78,reject_not_submit,approved | reject_not_submit | reject_paid | reject_auth_required,verify_submit_form_then_approve_or_reject,verify_submit_form_before_approval,Browser review 2026-05-28: aitools.love/submit shows 404 page not found and no submission form.,browser_read_only_review,,aitools.love,unknown,unknown,missing_domain,review_submit_url,https://aitools.love/submit,aitools.love,2,submission-tracker-template.csv; directory-submissions-external-links.md,directory-submissions-external-links.csv:row 24:url; directory-submissions-external-links.md:26,,,,,,,,,,,,,,,,,0,,
p0-browser-003,12,P0,187,81,reject_paid,approved | reject_not_submit | reject_paid | reject_auth_required,verify_submit_form_then_approve_or_reject,verify_submit_form_before_approval,Browser review 2026-05-28: original /submit is 404; discovered /submit-a-tool is paid-only with $29+ launch plans and no free submission form.,browser_read_only_review,,aitrendytools.com,unknown,unknown,missing_domain,review_submit_url,https://www.aitrendytools.com/submit,aitrendytools.com,2,submission-tracker-template.csv; directory-submissions-external-links.md,directory-submissions-external-links.csv:row 145:url; directory-submissions-external-links.md:147,,,,,,,,,,,,,,,,,0,,
p0-browser-003,13,P0,187,115,,approved | reject_not_submit | reject_paid | reject_auth_required,verify_submit_form_then_approve_or_reject,verify_submit_form_before_approval,,,,bestofweb.io,unknown,unknown,missing_domain,review_submit_url,https://bestofweb.io/submit,bestofweb.io,2,submission-tracker-template.csv; directory-submissions-external-links.md,directory-submissions-external-links.csv:row 36:url; directory-submissions-external-links.md:38,,,,,,,,,,,,,,,,,0,,
p0-browser-003,14,P0,187,274,reject_not_submit,approved | reject_not_submit | reject_paid | reject_auth_required,verify_submit_form_then_approve_or_reject,verify_submit_form_before_approval,Browser review 2026-05-28: getbyte.co/submit shows 404 page not found and no submission form.,browser_read_only_review,,getbyte.co,unknown,unknown,missing_domain,review_submit_url,https://getbyte.co/submit,getbyte.co,2,submission-tracker-template.csv; directory-submissions-external-links.md,directory-submissions-external-links.csv:row 64:url; directory-submissions-external-links.md:66,,,,,,,,,,,,,,,,,0,,
p0-browser-003,15,P0,187,332,reject_not_submit,approved | reject_not_submit | reject_paid | reject_auth_required,verify_submit_form_then_approve_or_reject,verify_submit_form_before_approval,Browser review 2026-05-28: launchvault.com/submit shows hosting 404 page not found and no submission form.,browser_read_only_review,,launchvault.com,unknown,unknown,missing_domain,review_submit_url,https://launchvault.com/submit,launchvault.com,2,submission-tracker-template.csv; directory-submissions-external-links.md,directory-submissions-external-links.csv:row 83:url; directory-submissions-external-links.md:85,,,,,,,,,,,,,,,,,0,,
p0-browser-003,16,P0,187,390,reject_not_submit,approved | reject_not_submit | reject_paid | reject_auth_required,verify_submit_form_then_approve_or_reject,verify_submit_form_before_approval,Browser review 2026-05-28: nocode.mba/tools/submit returns 404 not found and no submission form.,browser_read_only_review,,nocode.mba,unknown,unknown,missing_domain,review_submit_url,https://www.nocode.mba/tools/submit,nocode.mba,2,submission-tracker-template.csv; directory-submissions-external-links.md,directory-submissions-external-links.csv:row 216:url; directory-submissions-external-links.md:218,,,,,,,,,,,,,,,,,0,,
p0-browser-003,17,P0,187,392,reject_not_directory,approved | reject_not_submit | reject_paid | reject_auth_required,verify_submit_form_then_approve_or_reject,verify_submit_form_before_approval,"Browser review 2026-05-28: nocodedevs.com/submit redirects to makerthrive.com marketing/media site, not a no-code directory submission endpoint.",browser_read_only_review,,nocodedevs.com,unknown,unknown,missing_domain,review_submit_url,https://www.nocodedevs.com/submit,nocodedevs.com,2,submission-tracker-template.csv; directory-submissions-external-links.md,directory-submissions-external-links.csv:row 218:url; directory-submissions-external-links.md:220,,,,,,,,,,,,,,,,,0,,
p0-browser-003,18,P0,187,393,reject_not_submit,approved | reject_not_submit | reject_paid | reject_auth_required,verify_submit_form_then_approve_or_reject,verify_submit_form_before_approval,Browser review 2026-05-28: nocodefinder.com/submit returns 404 page not found and no submission form.,browser_read_only_review,,nocodefinder.com,unknown,unknown,missing_domain,review_submit_url,https://www.nocodefinder.com/submit,nocodefinder.com,2,submission-tracker-template.csv; directory-submissions-external-links.md,directory-submissions-external-links.csv:row 219:url; directory-submissions-external-links.md:221,,,,,,,,,,,,,,,,,0,,
p0-browser-003,19,P0,187,395,reject_auth_required,approved | reject_not_submit | reject_paid | reject_auth_required,verify_submit_form_then_approve_or_reject,verify_submit_form_before_approval,"Browser review 2026-05-28: NoCodeList submit page states users must be logged in before submitting; visible form is account creation/newsletter, not public product submission.",browser_read_only_review,,nocodelist.co,unknown,unknown,missing_domain,review_submit_url,https://nocodelist.co/submit,nocodelist.co,2,submission-tracker-template.csv; directory-submissions-external-links.md,directory-submissions-external-links.csv:row 93:url; directory-submissions-external-links.md:95,,,,,,,,,,,,,,,,,0,,
p0-browser-003,20,P0,187,550,reject_not_submit,approved | reject_not_submit | reject_paid | reject_auth_required,verify_submit_form_then_approve_or_reject,verify_submit_form_before_approval,Browser review 2026-05-28: wearenocode.com/submit returns page not found and no submission form.,browser_read_only_review,,wearenocode.com,unknown,unknown,missing_domain,review_submit_url,https://www.wearenocode.com/submit,wearenocode.com,2,submission-tracker-template.csv; directory-submissions-external-links.md,directory-submissions-external-links.csv:row 259:url; directory-submissions-external-links.md:261,,,,,,,,,,,,,,,,,0,,
